19,2,46.400,30.641,10.000,10.000,1.000,-1,-1,-1
20,1,37.462,32.290,10.000,10.000,1.000,-1,-1,-1
20,2,46.815,30.600,10.000,10.000,1.000,-1,-1,-1
21,1,38.099,32.876,10.000,10.000,1.000,-1,-1,-1
21,2,47.231,30.558,10.000,10.000,1.000,-1,-1,-1
22,1,38.736,32.539,10.000,10.000,1.000,-1,-1,-1
22,2,47.647,30.516,10.000,10.000,1.000,-1,-1,-1
23,1,39.373,31.953,10.000,10.000,1.000,-1,-1,-1
23,2,48.062,30.474,10.000,10.000,1.000,-1,-1,-1
24,1,40.010,31.368,10.000,10.000,1.000,-1,-1,-1
24,2,48.478,30.432,10.000,10.000,1.000,-1,-1,-1
25,11,32.854,5.354,10.000,10.000,1.000,-1,-1,-1
25,12,17.893,32.541,10.000,10.000,1.000,-1,-1,-1
26,11,32.156,5.081,10.000,10.000,1.000,-1,-1,-1
26,12,18.802,32.468,10.000,10.000,1.000,-1,-1,-1
27,11,31.458,5.192,10.000,10.000,1.000,-1,-1,-1
27,12,19.711,32.395,10.000,10.000,1.000,-1,-1,-1
28,11,30.760,5.465,10.000,10.000,1.000,-1,-1,-1
28,12,20.620,32.323,10.000,10.000,1.000,-1,-1,-1
29,11,30.063,5.737,10.000,10.000,1.000,-1,-1,-1
29,12,21.529,32.250,10.000,10.000,1.000,-1,-1,-1
30,11,29.365,6.010,10.000,10.000,1.000,-1,-1,-1
30,12,22.438,32.177,10.000,10.000,1.000,-1,-1,-1
31,11,28.667,6.283,10.000,10.000,1.000,-1,-1,-1
31,12,23.348,32.104,10.000,10.000,1.000,-1,-1,-1
32,11,27.969,6.556,10.000,10.000,1.000,-1,-1,-1
32,12,24.257,32.031,10.000,10.000,1.000,-1,-1,-1
33,11,27.271,6.829,10.000,10.000,1.000,-1,-1,-1
33,12,25.166,31.959,10.000,10.000,1.000,-1,-1,-1
34,11,26.573,7.101,10.000,10.000,1.000,-1,-1,-1
34,12,26.075,31.886,10.000,10.000,1.000,-1,-1,-1
35,11,25.876,7.374,10.000,10.000,1.000,-1,-1,-1
35,12,26.984,31.813,10.000,10.000,1.000,-1,-1,-1
36,11,25.178,7.647,10.000,10.000,1.000,-1,-1,-1
36,12,27.893,31.740,10.000,10.000,1.000,-1,-1,-1
37,11,24.480,7.920,10.000,10.000,1.000,-1,-1,-1
37,12,28.802,31.668,10.000,10.000,1.000,-1,-1,-1
38,11,23.782,8.192,10.000,10.000,1.000,-1,-1,-1
38,12,29.711,31.595,10.000,10.000,1.000,-1,-1,-1
39,11,23.084,8.465,10.000,10.000,1.000,-1,-1,-1
39,12,30.620,31.522,10.000,10.000,1.000,-1,-1,-1
40,11,22.386,8.738,10.000,10.000,1.000,-1,-1,-1
40,12,31.529,31.449,10.000,10.000,1.000,-1,-1,-1
41,11,21.689,9.011,10.000,10.000,1.000,-1,-1,-1
41,12,32.438,31.377,10.000,10.000,1.000,-1,-1,-1
42,11,20.991,9.284,10.000,10.000,1.000,-1,-1,-1
42,12,33.348,31.304,10.000,10.000,1.000,-1,-1,-1
43,11,20.293,9.556,10.000,10.000,1.000,-1,-1,-1
43,12,34.257,31.231,10.000,10.000,1.000,-1,-1,-1
44,11,19.595,9.829,10.000,10.000,1.000,-1,-1,-1
44,12,35.166,31.158,10.000,10.000,1.000,-1,-1,-1
45,11,18.897,10.102,10.000,10.000,1.000,-1,-1,-1
45,12,36.075,31.086,10.000,10.000,1.000,-1,-1,-1
46,11,18.199,10.375,10.000,10.000,1.000,-1,-1,-1
46,12,36.984,31.013,10.000,10.000,1.000,-1,-1,-1
47,11,17.502,10.647,10.000,10.000,1.000,-1,-1,-1
47,12,37.893,30.940,10.000,10.000,1.000,-1,-1,-1
48,11,16.804,10.920,10.000,10.000,1.000,-1,-1,-1
48,12,38.802,30.867,10.000,10.000,1.000,-1,-1,-1
49,21,17.666,9.632,10.000,10.000,1.000,-1,-1,-1
49,22,30.704,13.796,10.000,10.000,1.000,-1,-1,-1
50,21,17.195,10.021,10.000,10.000,1.000,-1,-1,-1
50,22,29.905,13.324,10.000,10.000,1.000,-1,-1,-1
51,21,16.723,10.409,10.000,10.000,1.000,-1,-1,-1
51,22,29.107,12.851,10.000,10.000,1.000,-1,-1,-1
52,21,16.252,10.797,10.000,10.000,1.000,-1,-1,-1
52,22,28.309,12.378,10.000,10.000,1.000,-1,-1,-1
53,21,15.780,11.185,10.000,10.000,1.000,-1,-1,-1
53,22,27.511,11.905,10.000,10.000,1.000,-1,-1,-1
54,21,15.309,11.573,10.000,10.000,1.000,-1,-1,-1
54,22,26.713,11.432,10.000,10.000,1.000,-1,-1,-1
55,21,14.838,11.962,10.000,10.000,1.000,-1,-1,-1
55,22,25.915,10.960,10.000,10.000,1.000,-1,-1,-1
56,21,14.366,12.350,10.000,10.000,1.000,-1,-1,-1
56,22,25.116,10.487,10.000,10.000,1.000,-1,-1,-1
57,21,13.895,12.738,10.000,10.000,1.000,-1,-1,-1
57,22,24.318,10.014,10.000,10.000,1.000,-1,-1,-1
58,21,13.423,13.126,10.000,10.000,1.000,-1,-1,-1
58,22,23.520,9.541,10.000,10.000,1.000,-1,-1,-1
59,21,12.952,13.514,10.000,10.000,1.000,-1,-1,-1
59,22,22.722,9.069,10.000,10.000,1.000,-1,-1,-1
60,21,12.480,13.903,10.000,10.000,1.000,-1,-1,-1
60,22,21.924,8.596,10.000,10.000,1.000,-1,-1,-1
61,21,12.009,14.291,10.000,10.000,1.000,-1,-1,-1
61,22,21.125,8.123,10.000,10.000,1.000,-1,-1,-1
62,21,11.537,14.679,10.000,10.000,1.000,-1,-1,-1
62,22,20.327,7.650,10.000,10.000,1.000,-1,-1,-1
63,21,11.066,15.067,10.000,10.000,1.000,-1,-1,-1
63,22,19.529,7.178,10.000,10.000,1.000,-1,-1,-1
64,21,10.594,15.455,10.000,10.000,1.000,-1,-1,-1
64,22,18.731,6.705,10.000,10.000,1.000,-1,-1,-1
65,21,10.123,15.843,10.000,10.000,1.000,-1,-1,-1
65,22,17.933,6.232,10.000,10.000,1.000,-1,-1,-1
66,21,9.651,16.232,10.000,10.000,1.000,-1,-1,-1
66,22,17.135,5.759,10.000,10.000,1.000,-1,-1,-1
67,21,9.180,16.620,10.000,10.000,1.000,-1,-1,-1
67,22,16.336,5.286,10.000,10.000,1.000,-1,-1,-1
68,21,8.708,17.008,10.000,10.000,1.000,-1,-1,-1
68,22,15.538,5.186,10.000,10.000,1.000,-1,-1,-1
69,21,8.237,17.396,10.000,10.000,1.000,-1,-1,-1
69,22,14.740,5.659,10.000,10.000,1.000,-1,-1,-1
70,21,7.765,17.784,10.000,10.000,1.000,-1,-1,-1
70,22,13.942,6.132,10.000,10.000,1.000,-1,-1,-1
71,21,7.294,18.173,10.000,10.000,1.000,-1,-1,-1
71,22,13.144,6.605,10.000,10.000,1.000,-1,-1,-1
72,21,6.822,18.561,10.000,10.000,1.000,-1,-1,-1
72,22,12.346,7.077,10.000,10.000,1.000,-1,-1,-1
73,31,16.864,10.155,10.000,10.000,1.000,-1,-1,-1
73,32,26.561,32.768,10.000,10.000,1.000,-1,-1,-1
74,31,16.424,10.743,10.000,10.000,1.000,-1,-1,-1
74,32,25.782,32.664,10.000,10.000,1.000,-1,-1,-1
75,31,15.985,11.331,10.000,10.000,1.000,-1,-1,-1
75,32,25.003,32.561,10.000,10.000,1.000,-1,-1,-1
76,31,15.545,11.919,10.000,10.000,1.000,-1,-1,-1
76,32,24.223,32.457,10.000,10.000,1.000,-1,-1,-1
77,31,15.106,12.507,10.000,10.000,1.000,-1,-1,-1
77,32,23.444,32.353,10.000,10.000,1.000,-1,-1,-1
78,31,14.666,13.095,10.000,10.000,1.000,-1,-1,-1
78,32,22.665,32.249,10.000,10.000,1.000,-1,-1,-1
79,31,14.227,13.683,10.000,10.000,1.000,-1,-1,-1
79,32,21.886,32.145,10.000,10.000,1.000,-1,-1,-1
80,31,13.788,14.271,10.000,10.000,1.000,-1,-1,-1
80,32,21.107,32.041,10.000,10.000,1.000,-1,-1,-1
81,31,13.348,14.859,10.000,10.000,1.000,-1,-1,-1
81,32,20.328,31.938,10.000,10.000,1.000,-1,-1,-1
82,31,12.909,15.447,10.000,10.000,1.000,-1,-1,-1
82,32,19.549,31.834,10.000,10.000,1.000,-1,-1,-1
83,31,12.469,16.035,10.000,10.000,1.000,-1,-1,-1
83,32,18.770,31.730,10.000,10.000,1.000,-1,-1,-1
84,31,12.030,16.623,10.000,10.000,1.000,-1,-1,-1
84,32,17.991,31.626,10.000,10.000,1.000,-1,-1,-1
85,31,11.590,17.211,10.000,10.000,1.000,-1,-1,-1
85,32,17.212,31.522,10.000,10.000,1.000,-1,-1,-1
86,31,11.151,17.799,10.000,10.000,1.000,-1,-1,-1
86,32,16.433,31.419,10.000,10.000,1.000,-1,-1,-1
87,31,10.712,18.387,10.000,10.000,1.000,-1,-1,-1
87,32,15.654,31.315,10.000,10.000,1.000,-1,-1,-1
88,31,10.272,18.975,10.000,10.000,1.000,-1,-1,-1
88,32,14.875,31.211,10.000,10.000,1.000,-1,-1,-1
89,31,9.833,19.563,10.000,10.000,1.000,-1,-1,-1
89,32,14.096,31.107,10.000,10.000,1.000,-1,-1,-1
90,31,9.393,20.151,10.000,10.000,1.000,-1,-1,-1
90,32,13.316,31.003,10.000,10.000,1.000,-1,-1,-1
91,31,8.954,20.739,10.000,10.000,1.000,-1,-1,-1
91,32,12.537,30.900,10.000,10.000,1.000,-1,-1,-1
92,31,8.514,21.327,10.000,10.000,1.000,-1,-1,-1
92,32,11.758,30.796,10.000,10.000,1.000,-1,-1,-1
93,31,8.075,21.915,10.000,10.000,1.000,-1,-1,-1
93,32,10.979,30.692,10.000,10.000,1.000,-1,-1,-1
94,31,7.635,22.503,10.000,10.000,1.000,-1,-1,-1
94,32,10.200,30.588,10.000,10.000,1.000,-1,-1,-1
95,31,7.196,23.091,10.000,10.000,1.000,-1,-1,-1
95,32,9.421,30.484,10.000,10.000,1.000,-1,-1,-1
96,31,6.757,23.679,10.000,10.000,1.000,-1,-1,-1
96,32,8.642,30.381,10.000,10.000,1.000,-1,-1,-1
97,41,39.291,30.454,10.000,10.000,1.000,-1,-1,-1
97,42,20.316,9.275,10.000,10.000,1.000,-1,-1,-1
98,41,38.822,30.503,10.000,10.000,1.000,-1,-1,-1
98,42,20.064,8.827,10.000,10.000,1.000,-1,-1,-1
99,41,38.353,30.552,10.000,10.000,1.000,-1,-1,-1
99,42,19.812,8.380,10.000,10.000,1.000,-1,-1,-1
100,41,37.884,30.601,10.000,10.000,1.000,-1,-1,-1
100,42,19.561,7.932,10.000,10.000,1.000,-1,-1,-1
101,41,37.415,30.650,10.000,10.000,1.000,-1,-1,-1
101,42,19.309,7.484,10.000,10.000,1.000,-1,-1,-1
102,41,36.946,30.699,10.000,10.000,1.000,-1,-1,-1
102,42,19.057,7.037,10.000,10.000,1.000,-1,-1,-1
103,41,36.477,30.748,10.000,10.000,1.000,-1,-1,-1
103,42,18.805,6.589,10.000,10.000,1.000,-1,-1,-1
104,41,36.008,30.797,10.000,10.000,1.000,-1,-1,-1
104,42,18.553,6.142,10.000,10.000,1.000,-1,-1,-1
105,41,35.539,30.846,10.000,10.000,1.000,-1,-1,-1
105,42,18.301,5.694,10.000,10.000,1.000,-1,-1,-1
106,41,35.069,30.895,10.000,10.000,1.000,-1,-1,-1
106,42,18.049,5.246,10.000,10.000,1.000,-1,-1,-1
107,41,34.600,30.945,10.000,10.000,1.000,-1,-1,-1
107,42,17.797,5.201,10.000,10.000,1.000,-1,-1,-1
108,41,34.131,30.994,10.000,10.000,1.000,-1,-1,-1
108,42,17.545,5.649,10.000,10.000,1.000,-1,-1,-1
109,41,33.662,31.043,10.000,10.000,1.000,-1,-1,-1
109,42,17.293,6.097,10.000,10.000,1.000,-1,-1,-1
110,41,33.193,31.092,10.000,10.000,1.000,-1,-1,-1
110,42,17.042,6.544,10.000,10.000,1.000,-1,-1,-1
111,41,32.724,31.141,10.000,10.000,1.000,-1,-1,-1
111,42,16.790,6.992,10.000,10.000,1.000,-1,-1,-1
112,41,32.255,31.190,10.000,10.000,1.000,-1,-1,-1
112,42,16.538,7.439,10.000,10.000,1.000,-1,-1,-1
113,41,31.786,31.239,10.000,10.000,1.000,-1,-1,-1
113,42,16.286,7.887,10.000,10.000,1.000,-1,-1,-1
114,41,31.317,31.288,10.000,10.000,1.000,-1,-1,-1
114,42,16.034,8.335,10.000,10.000,1.000,-1,-1,-1
115,41,30.848,31.337,10.000,10.000,1.000,-1,-1,-1
115,42,15.782,8.782,10.000,10.000,1.000,-1,-1,-1
116,41,30.378,31.386,10.000,10.000,1.000,-1,-1,-1
116,42,15.530,9.230,10.000,10.000,1.000,-1,-1,-1
117,41,29.909,31.435,10.000,10.000,1.000,-1,-1,-1
117,42,15.278,9.678,10.000,10.000,1.000,-1,-1,-1
118,41,29.440,31.484,10.000,10.000,1.000,-1,-1,-1
118,42,15.026,10.125,10.000,10.000,1.000,-1,-1,-1
119,41,28.971,31.533,10.000,10.000,1.000,-1,-1,-1
119,42,14.774,10.573,10.000,10.000,1.000,-1,-1,-1
120,41,28.502,31.582,10.000,10.000,1.000,-1,-1,-1
120,42,14.523,11.021,10.000,10.000,1.000,-1,-1,-1
121,51,24.724,8.377,10.000,10.000,1.000,-1,-1,-1
121,52,33.296,6.225,10.000,10.000,1.000,-1,-1,-1
122,51,24.334,8.929,10.000,10.000,1.000,-1,-1,-1
122,52,32.912,5.836,10.000,10.000,1.000,-1,-1,-1
123,51,23.944,9.481,10.000,10.000,1.000,-1,-1,-1
123,52,32.528,5.447,10.000,10.000,1.000,-1,-1,-1
124,51,23.554,10.033,10.000,10.000,1.000,-1,-1,-1
124,52,32.144,5.058,10.000,10.000,1.000,-1,-1,-1
125,51,23.165,10.585,10.000,10.000,1.000,-1,-1,-1
125,52,31.759,5.331,10.000,10.000,1.000,-1,-1,-1
126,51,22.775,11.137,10.000,10.000,1.000,-1,-1,-1
126,52,31.375,5.720,10.000,10.000,1.000,-1,-1,-1
127,51,22.385,11.689,10.000,10.000,1.000,-1,-1,-1
127,52,30.991,6.109,10.000,10.000,1.000,-1,-1,-1
128,51,21.995,12.242,10.000,10.000,1.000,-1,-1,-1
128,52,30.607,6.498,10.000,10.000,1.000,-1,-1,-1
129,51,21.605,12.794,10.000,10.000,1.000,-1,-1,-1
129,52,30.222,6.887,10.000,10.000,1.000,-1,-1,-1
130,51,21.215,13.346,10.000,10.000,1.000,-1,-1,-1
130,52,29.838,7.276,10.000,10.000,1.000,-1,-1,-1
131,51,20.825,13.898,10.000,10.000,1.000,-1,-1,-1
131,52,29.454,7.665,10.000,10.000,1.000,-1,-1,-1
132,51,20.435,14.450,10.000,10.000,1.000,-1,-1,-1
132,52,29.070,8.054,10.000,10.000,1.000,-1,-1,-1
133,51,20.045,15.002,10.000,10.000,1.000,-1,-1,-1
133,52,28.685,8.443,10.000,10.000,1.000,-1,-1,-1
134,51,19.655,15.554,10.000,10.000,1.000,-1,-1,-1
134,52,28.301,8.832,10.000,10.000,1.000,-1,-1,-1
135,51,19.265,16.106,10.000,10.000,1.000,-1,-1,-1
135,52,27.917,9.221,10.000,10.000,1.000,-1,-1,-1
136,51,18.875,16.658,10.000,10.000,1.000,-1,-1,-1
136,52,27.533,9.610,10.000,10.000,1.000,-1,-1,-1
137,51,18.485,17.211,10.000,10.000,1.000,-1,-1,-1
137,52,27.149,9.999,10.000,10.000,1.000,-1,-1,-1
138,51,18.095,17.763,10.000,10.000,1.000,-1,-1,-1
138,52,26.764,10.388,10.000,10.000,1.000,-1,-1,-1
139,51,17.705,18.315,10.000,10.000,1.000,-1,-1,-1
139,52,26.380,10.777,10.000,10.000,1.000,-1,-1,-1
140,51,17.316,18.867,10.000,10.000,1.000,-1,-1,-1
140,52,25.996,11.166,10.000,10.000,1.000,-1,-1,-1
141,51,16.926,19.419,10.000,10.000,1.000,-1,-1,-1
141,52,25.612,11.555,10.000,10.000,1.000,-1,-1,-1
142,51,16.536,19.971,10.000,10.000,1.000,-1,-1,-1
142,52,25.227,11.944,10.000,10.000,1.000,-1,-1,-1
143,51,16.146,20.523,10.000,10.000,1.000,-1,-1,-1
143,52,24.843,12.333,10.000,10.000,1.000,-1,-1,-1
144,51,15.756,21.075,10.000,10.000,1.000,-1,-1,-1
144,52,24.459,12.722,10.000,10.000,1.000,-1,-1,-1
145,61,37.621,32.425,10.000,10.000,1.000,-1,-1,-1
145,62,26.606,15.900,10.000,10.000,1.000,-1,-1,-1
146,61,38.092,31.721,10.000,10.000,1.000,-1,-1,-1
146,62,25.880,16.291,10.000,10.000,1.000,-1,-1,-1
147,61,38.563,31.017,10.000,10.000,1.000,-1,-1,-1
147,62,25.153,16.681,10.000,10.000,1.000,-1,-1,-1
148,61,39.034,30.312,10.000,10.000,1.000,-1,-1,-1
148,62,24.426,17.072,10.000,10.000,1.000,-1,-1,-1
149,61,39.505,29.608,10.000,10.000,1.000,-1,-1,-1
149,62,23.699,17.463,10.000,10.000,1.000,-1,-1,-1
150,61,39.975,28.904,10.000,10.000,1.000,-1,-1,-1
150,62,22.973,17.854,10.000,10.000,1.000,-1,-1,-1
151,61,40.446,28.200,10.000,10.000,1.000,-1,-1,-1
151,62,22.246,18.245,10.000,10.000,1.000,-1,-1,-1
152,61,40.917,27.496,10.000,10.000,1.000,-1,-1,-1
152,62,21.519,18.635,10.000,10.000,1.000,-1,-1,-1
153,61,41.388,26.792,10.000,10.000,1.000,-1,-1,-1
153,62,20.792,19.026,10.000,10.000,1.000,-1,-1,-1
154,61,41.859,26.088,10.000,10.000,1.000,-1,-1,-1
154,62,20.065,19.417,10.000,10.000,1.000,-1,-1,-1
155,61,42.330,25.383,10.000,10.000,1.000,-1,-1,-1
155,62,19.339,19.808,10.000,10.000,1.000,-1,-1,-1
156,61,42.801,24.679,10.000,10.000,1.000,-1,-1,-1
156,62,18.612,20.198,10.000,10.000,1.000,-1,-1,-1
157,61,43.271,23.975,10.000,10.000,1.000,-1,-1,-1
157,62,17.885,20.589,10.000,10.000,1.000,-1,-1,-1
158,61,43.742,23.271,10.000,10.000,1.000,-1,-1,-1
158,62,17.158,20.980,10.000,10.000,1.000,-1,-1,-1
159,61,44.213,22.567,10.000,10.000,1.000,-1,-1,-1
159,62,16.432,21.371,10.000,10.000,1.000,-1,-1,-1
160,61,44.684,21.863,10.000,10.000,1.000,-1,-1,-1
160,62,15.705,21.761,10.000,10.000,1.000,-1,-1,-1
161,61,45.155,21.159,10.000,10.000,1.000,-1,-1,-1
161,62,14.978,22.152,10.000,10.000,1.000,-1,-1,-1
162,61,45.626,20.455,10.000,10.000,1.000,-1,-1,-1
162,62,14.251,22.543,10.000,10.000,1.000,-1,-1,-1
163,61,46.097,19.750,10.000,10.000,1.000,-1,-1,-1
163,62,13.525,22.934,10.000,10.000,1.000,-1,-1,-1
164,61,46.567,19.046,10.000,10.000,1.000,-1,-1,-1
164,62,12.798,23.325,10.000,10.000,1.000,-1,-1,-1
165,61,47.038,18.342,10.000,10.000,1.000,-1,-1,-1
165,62,12.071,23.715,10.000,10.000,1.000,-1,-1,-1
166,61,47.509,17.638,10.000,10.000,1.000,-1,-1,-1
166,62,11.344,24.106,10.000,10.000,1.000,-1,-1,-1
167,61,47.980,16.934,10.000,10.000,1.000,-1,-1,-1
167,62,10.617,24.497,10.000,10.000,1.000,-1,-1,-1
168,61,48.451,16.230,10.000,10.000,1.000,-1,-1,-1
168,62,9.891,24.888,10.000,10.000,1.000,-1,-1,-1
169,71,11.445,6.137,10.000,10.000,1.000,-1,-1,-1
169,72,42.131,26.083,10.000,10.000,1.000,-1,-1,-1
170,71,11.888,6.371,10.000,10.000,1.000,-1,-1,-1
170,72,42.032,25.449,10.000,10.000,1.000,-1,-1,-1
171,71,12.331,6.605,10.000,10.000,1.000,-1,-1,-1
171,72,41.932,24.814,10.000,10.000,1.000,-1,-1,-1
172,71,12.774,6.839,10.000,10.000,1.000,-1,-1,-1
172,72,41.832,24.180,10.000,10.000,1.000,-1,-1,-1
173,71,13.217,7.073,10.000,10.000,1.000,-1,-1,-1
173,72,41.733,23.545,10.000,10.000,1.000,-1,-1,-1
174,71,13.660,7.307,10.000,10.000,1.000,-1,-1,-1
174,72,41.633,22.911,10.000,10.000,1.000,-1,-1,-1
175,71,14.103,7.541,10.000,10.000,1.000,-1,-1,-1
175,72,41.533,22.277,10.000,10.000,1.000,-1,-1,-1
176,71,14.546,7.776,10.000,10.000,1.000,-1,-1,-1
176,72,41.434,21.642,10.000,10.000,1.000,-1,-1,-1
177,71,14.989,8.010,10.000,10.000,1.000,-1,-1,-1
177,72,41.334,21.008,10.000,10.000,1.000,-1,-1,-1
178,71,15.432,8.244,10.000,10.000,1.000,-1,-1,-1
178,72,41.234,20.373,10.000,10.000,1.000,-1,-1,-1
179,71,15.875,8.478,10.000,10.000,1.000,-1,-1,-1
179,72,41.135,19.739,10.000,10.000,1.000,-1,-1,-1
180,71,16.317,8.712,10.000,10.000,1.000,-1,-1,-1
180,72,41.035,19.105,10.000,10.000,1.000,-1,-1,-1
181,71,16.760,8.946,10.000,10.000,1.000,-1,-1,-1
181,72,40.935,18.470,10.000,10.000,1.000,-1,-1,-1
182,71,17.203,9.180,10.000,10.000,1.000,-1,-1,-1
182,72,40.836,17.836,10.000,10.000,1.000,-1,-1,-1
183,71,17.646,9.414,10.000,10.000,1.000,-1,-1,-1
183,72,40.736,17.202,10.000,10.000,1.000,-1,-1,-1
184,71,18.089,9.648,10.000,10.000,1.000,-1,-1,-1
184,72,40.636,16.567,10.000,10.000,1.000,-1,-1,-1
185,71,18.532,9.882,10.000,10.000,1.000,-1,-1,-1
185,72,40.537,15.933,10.000,10.000,1.000,-1,-1,-1
186,71,18.975,10.116,10.000,10.000,1.000,-1,-1,-1
186,72,40.437,15.298,10.000,10.000,1.000,-1,-1,-1
187,71,19.418,10.350,10.000,10.000,1.000,-1,-1,-1
187,72,40.337,14.664,10.000,10.000,1.000,-1,-1,-1
188,71,19.861,10.585,10.000,10.000,1.000,-1,-1,-1
188,72,40.237,14.030,10.000,10.000,1.000,-1,-1,-1
189,71,20.304,10.819,10.000,10.000,1.000,-1,-1,-1
189,72,40.138,13.395,10.000,10.000,1.000,-1,-1,-1
190,71,20.747,11.053,10.000,10.000,1.000,-1,-1,-1
190,72,40.038,12.761,10.000,10.000,1.000,-1,-1,-1
191,71,21.190,11.287,10.000,10.000,1.000,-1,-1,-1
191,72,39.938,12.126,10.000,10.000,1.000,-1,-1,-1
192,71,21.633,11.521,10.000,10.000,1.000,-1,-1,-1
192,72,39.839,11.492,10.000,10.000,1.000,-1,-1,-1
193,81,27.650,10.413,10.000,10.000,1.000,-1,-1,-1
193,82,18.099,16.800,10.000,10.000,1.000,-1,-1,-1
194,81,27.974,10.245,10.000,10.000,1.000,-1,-1,-1
194,82,18.619,16.579,10.000,10.000,1.000,-1,-1,-1
195,81,28.297,10.078,10.000,10.000,1.000,-1,-1,-1
195,82,19.138,16.358,10.000,10.000,1.000,-1,-1,-1
196,81,28.620,9.910,10.000,10.000,1.000,-1,-1,-1
196,82,19.657,16.137,10.000,10.000,1.000,-1,-1,-1
197,81,28.943,9.742,10.000,10.000,1.000,-1,-1,-1
197,82,20.176,15.916,10.000,10.000,1.000,-1,-1,-1
198,81,29.266,9.575,10.000,10.000,1.000,-1,-1,-1
198,82,20.695,15.695,10.000,10.000,1.000,-1,-1,-1
199,81,29.589,9.407,10.000,10.000,1.000,-1,-1,-1
199,82,21.214,15.474,10.000,10.000,1.000,-1,-1,-1
200,81,29.912,9.239,10.000,10.000,1.000,-1,-1,-1
200,82,21.733,15.253,10.000,10.000,1.000,-1,-1,-1
201,81,30.235,9.072,10.000,10.000,1.000,-1,-1,-1
201,82,22.252,15.032,10.000,10.000,1.000,-1,-1,-1
202,81,30.558,8.904,10.000,10.000,1.000,-1,-1,-1
202,82,22.772,14.811,10.000,10.000,1.000,-1,-1,-1
203,81,30.881,8.737,10.000,10.000,1.000,-1,-1,-1
203,82,23.291,14.590,10.000,10.000,1.000,-1,-1,-1
204,81,31.204,8.569,10.000,10.000,1.000,-1,-1,-1
204,82,23.810,14.369,10.000,10.000,1.000,-1,-1,-1
205,81,31.528,8.401,10.000,10.000,1.000,-1,-1,-1
205,82,24.329,14.148,10.000,10.000,1.000,-1,-1,-1
206,81,31.851,8.234,10.000,10.000,1.000,-1,-1,-1
206,82,24.848,13.927,10.000,10.000,1.000,-1,-1,-1
207,81,32.174,8.066,10.000,10.000,1.000,-1,-1,-1
207,82,25.367,13.706,10.000,10.000,1.000,-1,-1,-1
208,81,32.497,7.898,10.000,10.000,1.000,-1,-1,-1
208,82,25.886,13.485,10.000,10.000,1.000,-1,-1,-1
209,81,32.820,7.731,10.000,10.000,1.000,-1,-1,-1
209,82,26.406,13.264,10.000,10.000,1.000,-1,-1,-1
210,81,33.143,7.563,10.000,10.000,1.000,-1,-1,-1
210,82,26.925,13.043,10.000,10.000,1.000,-1,-1,-1
211,81,33.466,7.395,10.000,10.000,1.000,-1,-1,-1
211,82,27.444,12.822,10.000,10.000,1.000,-1,-1,-1
212,81,33.789,7.228,10.000,10.000,1.000,-1,-1,-1
212,82,27.963,12.601,10.000,10.000,1.000,-1,-1,-1
