19,12,11.030,17.127,10.000,10.000,1.000,-1,-1,-1
20,11,17.625,11.272,10.000,10.000,1.000,-1,-1,-1
20,12,11.413,17.624,10.000,10.000,1.000,-1,-1,-1
21,11,17.351,11.894,10.000,10.000,1.000,-1,-1,-1
21,12,11.796,18.122,10.000,10.000,1.000,-1,-1,-1
22,11,17.077,12.516,10.000,10.000,1.000,-1,-1,-1
22,12,12.179,18.620,10.000,10.000,1.000,-1,-1,-1
23,11,16.803,13.138,10.000,10.000,1.000,-1,-1,-1
23,12,12.563,19.117,10.000,10.000,1.000,-1,-1,-1
24,11,16.529,13.760,10.000,10.000,1.000,-1,-1,-1
24,12,12.946,19.615,10.000,10.000,1.000,-1,-1,-1
25,21,19.200,30.504,10.000,10.000,1.000,-1,-1,-1
25,22,30.234,28.512,10.000,10.000,1.000,-1,-1,-1
26,21,18.985,29.982,10.000,10.000,1.000,-1,-1,-1
26,22,30.917,28.855,10.000,10.000,1.000,-1,-1,-1
27,21,18.769,29.460,10.000,10.000,1.000,-1,-1,-1
27,22,31.601,29.198,10.000,10.000,1.000,-1,-1,-1
28,21,18.553,28.939,10.000,10.000,1.000,-1,-1,-1
28,22,32.284,29.542,10.000,10.000,1.000,-1,-1,-1
29,21,18.337,28.417,10.000,10.000,1.000,-1,-1,-1
29,22,32.967,29.885,10.000,10.000,1.000,-1,-1,-1
30,21,18.121,27.895,10.000,10.000,1.000,-1,-1,-1
30,22,33.650,30.228,10.000,10.000,1.000,-1,-1,-1
31,21,17.905,27.374,10.000,10.000,1.000,-1,-1,-1
31,22,34.333,30.571,10.000,10.000,1.000,-1,-1,-1
32,21,17.689,26.852,10.000,10.000,1.000,-1,-1,-1
32,22,35.016,30.915,10.000,10.000,1.000,-1,-1,-1
33,21,17.474,26.330,10.000,10.000,1.000,-1,-1,-1
33,22,35.699,31.258,10.000,10.000,1.000,-1,-1,-1
34,21,17.258,25.809,10.000,10.000,1.000,-1,-1,-1
34,22,36.383,31.601,10.000,10.000,1.000,-1,-1,-1
35,21,17.042,25.287,10.000,10.000,1.000,-1,-1,-1
35,22,37.066,31.944,10.000,10.000,1.000,-1,-1,-1
36,21,16.826,24.765,10.000,10.000,1.000,-1,-1,-1
36,22,37.749,32.288,10.000,10.000,1.000,-1,-1,-1
37,31,16.490,11.416,10.000,10.000,1.000,-1,-1,-1
37,32,43.745,19.624,10.000,10.000,1.000,-1,-1,-1
38,31,16.065,11.239,10.000,10.000,1.000,-1,-1,-1
38,32,43.660,19.190,10.000,10.000,1.000,-1,-1,-1
39,31,15.639,11.061,10.000,10.000,1.000,-1,-1,-1
39,32,43.575,18.755,10.000,10.000,1.000,-1,-1,-1
40,31,15.214,10.884,10.000,10.000,1.000,-1,-1,-1
40,32,43.491,18.321,10.000,10.000,1.000,-1,-1,-1
41,31,14.789,10.706,10.000,10.000,1.000,-1,-1,-1
41,32,43.406,17.886,10.000,10.000,1.000,-1,-1,-1
42,31,14.364,10.529,10.000,10.000,1.000,-1,-1,-1
42,32,43.322,17.452,10.000,10.000,1.000,-1,-1,-1
43,31,13.939,10.351,10.000,10.000,1.000,-1,-1,-1
43,32,43.237,17.017,10.000,10.000,1.000,-1,-1,-1
44,31,13.514,10.174,10.000,10.000,1.000,-1,-1,-1
44,32,43.152,16.583,10.000,10.000,1.000,-1,-1,-1
45,31,13.089,9.997,10.000,10.000,1.000,-1,-1,-1
45,32,43.068,16.148,10.000,10.000,1.000,-1,-1,-1
46,31,12.664,9.819,10.000,10.000,1.000,-1,-1,-1
46,32,42.983,15.714,10.000,10.000,1.000,-1,-1,-1
47,31,12.239,9.642,10.000,10.000,1.000,-1,-1,-1
47,32,42.898,15.279,10.000,10.000,1.000,-1,-1,-1
48,31,11.814,9.464,10.000,10.000,1.000,-1,-1,-1
48,32,42.814,14.845,10.000,10.000,1.000,-1,-1,-1
49,41,5.391,29.935,10.000,10.000,1.000,-1,-1,-1
49,42,47.040,5.229,10.000,10.000,1.000,-1,-1,-1
50,41,5.146,30.453,10.000,10.000,1.000,-1,-1,-1
50,42,47.779,5.399,10.000,10.000,1.000,-1,-1,-1
51,41,5.098,30.970,10.000,10.000,1.000,-1,-1,-1
51,42,48.517,5.569,10.000,10.000,1.000,-1,-1,-1
52,41,5.343,31.487,10.000,10.000,1.000,-1,-1,-1
52,42,48.744,5.739,10.000,10.000,1.000,-1,-1,-1
53,41,5.587,32.004,10.000,10.000,1.000,-1,-1,-1
53,42,48.005,5.908,10.000,10.000,1.000,-1,-1,-1
54,41,5.831,32.522,10.000,10.000,1.000,-1,-1,-1
54,42,47.266,6.078,10.000,10.000,1.000,-1,-1,-1
55,41,6.076,32.961,10.000,10.000,1.000,-1,-1,-1
55,42,46.527,6.248,10.000,10.000,1.000,-1,-1,-1
56,41,6.320,32.444,10.000,10.000,1.000,-1,-1,-1
56,42,45.788,6.418,10.000,10.000,1.000,-1,-1,-1
57,41,6.565,31.927,10.000,10.000,1.000,-1,-1,-1
57,42,45.050,6.588,10.000,10.000,1.000,-1,-1,-1
58,41,6.809,31.410,10.000,10.000,1.000,-1,-1,-1
58,42,44.311,6.757,10.000,10.000,1.000,-1,-1,-1
59,41,7.053,30.892,10.000,10.000,1.000,-1,-1,-1
59,42,43.572,6.927,10.000,10.000,1.000,-1,-1,-1
60,41,7.298,30.375,10.000,10.000,1.000,-1,-1,-1
60,42,42.833,7.097,10.000,10.000,1.000,-1,-1,-1
61,51,27.883,19.411,10.000,10.000,1.000,-1,-1,-1
61,52,7.385,16.794,10.000,10.000,1.000,-1,-1,-1
62,51,27.540,20.272,10.000,10.000,1.000,-1,-1,-1
62,52,7.091,17.011,10.000,10.000,1.000,-1,-1,-1
63,51,27.197,21.134,10.000,10.000,1.000,-1,-1,-1
63,52,6.797,17.227,10.000,10.000,1.000,-1,-1,-1
64,51,26.854,21.995,10.000,10.000,1.000,-1,-1,-1
64,52,6.503,17.444,10.000,10.000,1.000,-1,-1,-1
65,51,26.511,22.857,10.000,10.000,1.000,-1,-1,-1
65,52,6.209,17.660,10.000,10.000,1.000,-1,-1,-1
66,51,26.167,23.719,10.000,10.000,1.000,-1,-1,-1
66,52,5.915,17.877,10.000,10.000,1.000,-1,-1,-1
67,51,25.824,24.580,10.000,10.000,1.000,-1,-1,-1
67,52,5.621,18.093,10.000,10.000,1.000,-1,-1,-1
68,51,25.481,25.442,10.000,10.000,1.000,-1,-1,-1
68,52,5.327,18.310,10.000,10.000,1.000,-1,-1,-1
69,51,25.138,26.304,10.000,10.000,1.000,-1,-1,-1
69,52,5.033,18.527,10.000,10.000,1.000,-1,-1,-1
70,51,24.795,27.165,10.000,10.000,1.000,-1,-1,-1
70,52,5.261,18.743,10.000,10.000,1.000,-1,-1,-1
71,51,24.452,28.027,10.000,10.000,1.000,-1,-1,-1
71,52,5.555,18.960,10.000,10.000,1.000,-1,-1,-1
72,51,24.109,28.889,10.000,10.000,1.000,-1,-1,-1
72,52,5.849,19.176,10.000,10.000,1.000,-1,-1,-1
73,61,45.637,26.282,10.000,10.000,1.000,-1,-1,-1
73,62,8.239,14.340,10.000,10.000,1.000,-1,-1,-1
74,61,44.985,26.349,10.000,10.000,1.000,-1,-1,-1
74,62,7.507,14.469,10.000,10.000,1.000,-1,-1,-1
75,61,44.333,26.416,10.000,10.000,1.000,-1,-1,-1
75,62,6.775,14.597,10.000,10.000,1.000,-1,-1,-1
76,61,43.682,26.483,10.000,10.000,1.000,-1,-1,-1
76,62,6.042,14.725,10.000,10.000,1.000,-1,-1,-1
77,61,43.030,26.549,10.000,10.000,1.000,-1,-1,-1
77,62,5.310,14.854,10.000,10.000,1.000,-1,-1,-1
78,61,42.378,26.616,10.000,10.000,1.000,-1,-1,-1
78,62,5.423,14.982,10.000,10.000,1.000,-1,-1,-1
79,61,41.727,26.683,10.000,10.000,1.000,-1,-1,-1
79,62,6.155,15.111,10.000,10.000,1.000,-1,-1,-1
80,61,41.075,26.750,10.000,10.000,1.000,-1,-1,-1
80,62,6.887,15.239,10.000,10.000,1.000,-1,-1,-1
81,61,40.424,26.817,10.000,10.000,1.000,-1,-1,-1
81,62,7.620,15.367,10.000,10.000,1.000,-1,-1,-1
82,61,39.772,26.884,10.000,10.000,1.000,-1,-1,-1
82,62,8.352,15.496,10.000,10.000,1.000,-1,-1,-1
83,61,39.120,26.950,10.000,10.000,1.000,-1,-1,-1
83,62,9.085,15.624,10.000,10.000,1.000,-1,-1,-1
84,61,38.469,27.017,10.000,10.000,1.000,-1,-1,-1
84,62,9.817,15.753,10.000,10.000,1.000,-1,-1,-1
85,71,40.306,28.976,10.000,10.000,1.000,-1,-1,-1
85,72,16.419,25.232,10.000,10.000,1.000,-1,-1,-1
86,71,40.335,28.417,10.000,10.000,1.000,-1,-1,-1
86,72,16.255,24.753,10.000,10.000,1.000,-1,-1,-1
87,71,40.364,27.858,10.000,10.000,1.000,-1,-1,-1
87,72,16.091,24.274,10.000,10.000,1.000,-1,-1,-1
88,71,40.393,27.298,10.000,10.000,1.000,-1,-1,-1
88,72,15.928,23.796,10.000,10.000,1.000,-1,-1,-1
89,71,40.423,26.739,10.000,10.000,1.000,-1,-1,-1
89,72,15.764,23.317,10.000,10.000,1.000,-1,-1,-1
90,71,40.452,26.179,10.000,10.000,1.000,-1,-1,-1
90,72,15.600,22.839,10.000,10.000,1.000,-1,-1,-1
91,71,40.481,25.620,10.000,10.000,1.000,-1,-1,-1
91,72,15.437,22.360,10.000,10.000,1.000,-1,-1,-1
92,71,40.510,25.061,10.000,10.000,1.000,-1,-1,-1
92,72,15.273,21.882,10.000,10.000,1.000,-1,-1,-1
93,71,40.540,24.501,10.000,10.000,1.000,-1,-1,-1
93,72,15.109,21.403,10.000,10.000,1.000,-1,-1,-1
94,71,40.569,23.942,10.000,10.000,1.000,-1,-1,-1
94,72,14.945,20.924,10.000,10.000,1.000,-1,-1,-1
95,71,40.598,23.382,10.000,10.000,1.000,-1,-1,-1
95,72,14.782,20.446,10.000,10.000,1.000,-1,-1,-1
96,71,40.627,22.823,10.000,10.000,1.000,-1,-1,-1
96,72,14.618,19.967,10.000,10.000,1.000,-1,-1,-1
